,Unnamed: 0,unique_number,name_en,date_inscribed,longitude,latitude,category,category_short,states_name_en,region_en,gdp,count,countbycategory,countbystate,countbyregion,countbyregiondate,countbystatedate,countbycatdate
610,56,1090,Laurisilva of Madeira,1999,-17.0,32.76666667,Natural,N,Portugal,Europe and North America,20547.0,5379000.0,213,16,528,317,9,125
611,54,552,Hortobágy National Park - the <i>Puszta</i>,1999,21.15678,47.59458,Cultural,C,Hungary,Europe and North America,13919.0,2789000.0,869,6,528,317,4,479
612,54,1098,The Historic Centre (Chorá) with the Monastery of Saint-John the Theologian and the Cave of the Apocalypse on the Island of Pátmos,1999,26.55,37.3,Cultural,C,Greece,Europe and North America,22237.0,12164000.0,869,18,528,317,16,479
613,54,1063,Brimstone Hill Fortress National Park,1999,-62.83722,17.34694,Cultural,C,Saint Kitts and Nevis,Latin America and the Caribbean,7091.0,84000.0,869,1,142,86,1,479
614,56,1052,Western Caucasus,1999,40.0,44.0,Natural,N,Russian Federation,Europe and North America,7091.0,5224000.0,213,25,528,317,13,125
615,54,1066,Shrines and Temples of Nikko,1999,139.6105556,36.7475,Cultural,C,Japan,Asia and the Pacific,31980.0,4438000.0,869,22,266,124,10,479
616,54,1110,My Son Sanctuary,1999,108.5666667,15.51666667,Cultural,C,Viet Nam,Asia and the Pacific,3557.0,90500.0,869,8,266,124,4,479
617,54,1724,City of Graz – Historic Centre and Schloss Eggenberg,1999,15.39166667,47.07416667,Cultural,C,Austria,Europe and North America,33821.0,17467000.0,869,7,528,317,5,479
618,54,1093,Sukur Cultural Landscape,1999,13.57194,10.74056,Cultural,C,Nigeria,Africa,2668.0,776000.0,869,2,96,50,1,479
619,56,1092,Península Valdés,1999,-64.0,-42.5,Natural,N,Argentina,Latin America and the Caribbean,15150.0,2898000.0,213,8,142,86,4,125
620,54,1091,"Cueva de las Manos, Río Pinturas",1999,-70.66666667,-47.15,Cultural,C,Argentina,Latin America and the Caribbean,15150.0,2898000.0,869,8,142,86,4,479
621,54,1060,Villa Adriana (Tivoli),1999,12.77197222,41.94416667,Cultural,C,Italy,Europe and North America,31992.0,36516000.0,869,49,528,317,30,479
622,54,1058,Kalwaria Zebrzydowska: the Mannerist Architectural and Park Landscape Complex and Pilgrimage Park,1999,19.66666667,49.86666667,Cultural,C,Poland,Europe and North America,12902.0,17950000.0,869,13,528,317,8,479
623,54,1057,Wooden Churches of Maramureş,1999,24.05583333,47.82083333,Cultural,C,Romania,Europe and North America,7091.0,5224000.0,869,7,528,317,7,479
624,55,481,"Ibiza, Biodiversity and Culture",1999,1.435194444,38.91113889,Mixed,C/N,Spain,Europe and North America,24842.0,45440000.0,39,44,528,317,30,24
625,54,1084,San Cristóbal de La Laguna,1999,-16.31177778,28.47788889,Cultural,C,Spain,Europe and North America,24842.0,45440000.0,869,44,528,317,30,479
626,54,1109,Hoi An Ancient Town,1999,108.3333333,15.88333333,Cultural,C,Viet Nam,Asia and the Pacific,3557.0,90500.0,869,8,266,124,4,479
627,54,1051,Droogmakerij de Beemster (Beemster Polder),1999,4.911111111,52.54888889,Cultural,C,Netherlands,Europe and North America,36238.0,9874000.0,869,9,528,317,6,479
628,57,728,Ruins of León Viejo,2000,-86.61028,12.39722,Cultural,C,Nicaragua,Latin America and the Caribbean,2724.0,486000.0,869,2,142,98,1,529
629,59,1071,Greater Blue Mountains Area,2000,150.0,-33.7,Natural,N,Australia,Asia and the Pacific,36001.0,4931000.0,213,20,266,135,14,135
630,57,1147,"Historic Town of St George and Related Fortifications, Bermuda",2000,-64.67777778,32.37944444,Cultural,C,United Kingdom of Great Britain and Northern Ireland,Europe and North America,65307.0,24671000.0,869,31,528,351,19,529
631,57,1135,Churches of Chiloé,2000,-73.76666667,-42.5,Cultural,C,Chile,Latin America and the Caribbean,10903.0,1742000.0,869,5,142,98,2,529
632,57,1124,Monastery of Geghard and the Upper Azat Valley,2000,44.79667,40.15889,Cultural,C,Armenia,Europe and North America,3324.0,45000.0,869,3,528,351,3,529
633,57,1159,Jesuit Block and Estancias of Córdoba,2000,-64.19111,-31.42056,Cultural,C,Argentina,Latin America and the Caribbean,14918.0,2909000.0,869,8,142,98,6,529
634,59,1130,Ischigualasto / Talampaya Natural Parks,2000,-68.0,-30.0,Natural,N,Argentina,Latin America and the Caribbean,14918.0,2909000.0,213,8,142,98,6,135
635,57,1181,Cathedral and Churches of Echmiatsin and the Archaeological Site of Zvartnots,2000,44.29514,40.15931,Cultural,C,Armenia,Europe and North America,3324.0,45000.0,869,3,528,351,3,529
636,57,1150,Ciudad Universitaria de Caracas,2000,-66.89068,10.49073,Cultural,C,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,3557.0,90500.0,869,3,142,98,3,529
637,57,1134,Wachau Cultural Landscape,2000,15.43416667,48.36444444,Cultural,C,Austria,Europe and North America,35714.0,17982000.0,869,7,528,351,6,529
638,57,1148,Blaenavon Industrial Landscape,2000,-3.088055556,51.77638889,Cultural,C,United Kingdom of Great Britain and Northern Ireland,Europe and North America,65307.0,24671000.0,869,31,528,351,19,529
639,57,1167,Mount Qingcheng and the Dujiangyan Irrigation System,2000,103.60528,31.00167,Cultural,C,China,Asia and the Pacific,4071.0,31229000.0,869,54,266,135,27,529
640,57,743,Mir Castle Complex,2000,26.47272222,53.45108333,Cultural,C,Belarus,Europe and North America,8587.0,60000.0,869,2,528,351,1,529
641,57,1121,Walled City of Baku with the Shirvanshah's Palace and Maiden Tower,2000,49.83333333,40.36666667,Cultural,C,Azerbaijan,Europe and North America,2576.0,18180000.0,869,3,528,351,1,529
642,57,1160,Historic Centre of Brugge,2000,3.22527,51.20891,Cultural,C,Belgium,Europe and North America,33427.0,6457000.0,869,10,528,351,7,529
643,57,1173,Major Town Houses of the Architect Victor Horta (Brussels),2000,4.36223,50.82806,Cultural,C,Belgium,Europe and North America,33427.0,6457000.0,869,10,528,351,7,529
644,57,1174,Neolithic Flint Mines at Spiennes (Mons),2000,3.97879,50.43077,Cultural,C,Belgium,Europe and North America,33427.0,6457000.0,869,10,528,351,7,529
645,57,1037,Historic Centre of Shakhrisyabz,2000,66.83333,39.05,Cultural,C,Uzbekistan,Asia and the Pacific,3378.0,302000.0,869,4,266,135,3,529
646,57,1179,Notre-Dame Cathedral in Tournai,2000,3.38926,50.60603,Cultural,C,Belgium,Europe and North America,33427.0,6457000.0,869,10,528,351,7,529
647,57,1129,Rietveld Schröderhuis (Rietveld Schröder House),2000,5.147555556,52.08533333,Cultural,C,Netherlands,Europe and North America,39923.0,10003000.0,869,9,528,351,7,529
648,57,670,Tiwanaku: Spiritual and Political Centre of the Tiwanaku Culture,2000,-68.67778,-16.55833333,Cultural,C,Bolivia (Plurinational State of),Latin America and the Caribbean,1776.0,133000.0,869,6,142,98,6,529
649,59,1131,Noel Kempff Mercado National Park,2000,-60.86666999999999,-14.26667,Natural,N,Bolivia (Plurinational State of),Latin America and the Caribbean,1776.0,133000.0,213,6,142,98,6,135
650,59,1163,Central Amazon Conservation Complex,2000,-62.00833333,-2.333333333,Natural,N,Brazil,Latin America and the Caribbean,8316.0,5313000.0,213,21,142,98,13,135
651,59,1164,Pantanal Conservation Area,2000,-57.38333000000001,-17.71667,Natural,N,Brazil,Latin America and the Caribbean,8316.0,5313000.0,213,21,142,98,13,135
652,57,192,Stone Town of Zanzibar,2000,39.18917,-6.16306,Cultural,C,United Republic of Tanzania,Africa,65307.0,24671000.0,869,7,96,53,6,529
653,57,1180,Land of Frankincense,2000,53.64759,18.25333,Cultural,C,Oman,Arab States,18742.0,571000.0,869,5,86,52,3,529
654,57,1168,Ancient Villages in Southern Anhui – Xidi and Hongcun,2000,117.9875,29.90444444,Cultural,C,China,Asia and the Pacific,4071.0,31229000.0,869,54,266,135,27,529
655,57,1152,Catalan Romanesque Churches of the Vall de Boí,2000,0.8036111109999999,42.50472222,Cultural,C,Spain,Europe and North America,26424.0,46403000.0,869,44,528,351,35,529
656,57,1172,Imperial Tombs of the Ming and Qing Dynasties,2000,124.7938889,41.70722222,Cultural,C,China,Asia and the Pacific,4071.0,31229000.0,869,54,266,135,27,529
657,57,2250,The Loire Valley between Sully-sur-Loire and Chalonnes,2000,0.7027800000000001,47.39889,Cultural,C,France,Europe and North America,31771.0,77190000.0,869,41,528,351,26,529
658,59,1187,Central Suriname Nature Reserve,2000,-56.5,4.0,Natural,N,Suriname,Latin America and the Caribbean,3750.0,57000.0,213,2,142,98,1,135
659,57,1169,Longmen Grottoes,2000,112.46666670000002,34.46666667,Cultural,C,China,Asia and the Pacific,4071.0,31229000.0,869,54,266,135,27,529
660,57,1153,Archaeological Site of Atapuerca,2000,-3.547222222,42.37138889,Cultural,C,Spain,Europe and North America,26424.0,46403000.0,869,44,528,351,35,529
661,57,1151,Roman Walls of Lugo,2000,-7.55333,43.01111,Cultural,C,Spain,Europe and North America,26424.0,46403000.0,869,44,528,351,35,529
662,57,1085,Palmeral of Elche,2000,-0.716666667,38.26666667,Cultural,C,Spain,Europe and North America,26424.0,46403000.0,869,44,528,351,35,529
663,57,627,Garden Kingdom of Dessau-Wörlitz,2000,12.42083,51.8425,Cultural,C,Germany,Europe and North America,33975.0,18983000.0,869,39,528,351,24,529
664,57,1138,Monastic Island of Reichenau,2000,9.061305556,47.69872222,Cultural,C,Germany,Europe and North America,33975.0,18983000.0,869,39,528,351,24,529
665,57,1027,Archaeological Ensemble of Tárraco,2000,1.259305556,41.11472222,Cultural,C,Spain,Europe and North America,26424.0,46403000.0,869,44,528,351,35,529
666,59,1050,High Coast / Kvarken Archipelago,2000,21.3,63.3,Natural,N,"Finland,Sweden",Europe and North America,31092.0,1831000.0,213,1,528,351,1,135
667,57,1136,Gusuku Sites and Related Properties of the Kingdom of Ryukyu,2000,127.6827778,26.20861111,Cultural,C,Japan,Asia and the Pacific,33294.0,4757000.0,869,22,266,135,11,529
668,57,1137,Bardejov Town Conservation Reserve,2000,21.27555556,49.29277778,Cultural,C,Slovakia,Europe and North America,13818.0,1053000.0,869,5,528,351,4,529
669,57,1561,Island of Saint-Louis,2000,-16.50444,16.02778,Cultural,C,Senegal,Africa,1850.0,389000.0,869,6,96,53,4,529
670,57,1146,Ensemble of the Ferapontov Monastery,2000,38.56666667,59.95,Cultural,C,Russian Federation,Europe and North America,7091.0,5224000.0,869,25,528,351,15,529
671,57,1144,Historic and Architectural Complex of the Kazan Kremlin,2000,49.095,55.79111111,Cultural,C,Russian Federation,Europe and North America,7091.0,5224000.0,869,25,528,351,15,529
672,57,1140,Gyeongju Historic Areas,2000,129.22666999999998,35.78889,Cultural,C,Republic of Korea,Asia and the Pacific,148807.0,2611900.0,869,14,266,135,7,529
673,57,1141,"Gochang, Hwasun and Ganghwa Dolmen Sites",2000,126.92917,34.96667,Cultural,C,Republic of Korea,Asia and the Pacific,148807.0,2611900.0,869,14,266,135,7,529
674,57,1154,"Assisi, the Basilica of San Francesco and Other Franciscan Sites",2000,12.62244444,43.06616667,Cultural,C,Italy,Europe and North America,33185.0,41181000.0,869,49,528,351,33,529
675,59,1061,Isole Eolie (Aeolian Islands),2000,14.94558333,38.48786111,Natural,N,Italy,Europe and North America,33185.0,41181000.0,213,49,528,351,33,135
676,57,942,City of Verona,2000,10.99388889,45.43861111,Cultural,C,Italy,Europe and North America,33185.0,41181000.0,869,49,528,351,33,529
677,57,1004,Early Christian Necropolis of Pécs (Sopianae),2000,18.22778,46.07444,Cultural,C,Hungary,Europe and North America,14757.0,2992000.0,869,6,528,351,5,529
678,57,1132,Agricultural Landscape of Southern Öland,2000,16.48333,56.325,Cultural,C,Sweden,Europe and North America,36374.0,3828000.0,869,13,528,351,10,529
679,57,1186,Historical Centre of the City of Arequipa,2000,-71.53333333,-16.4,Cultural,C,Peru,Latin America and the Caribbean,4777.0,800000.0,869,11,142,98,10,529
680,58,1885,Maloti-Drakensberg Park,2000,29.12305556,-29.76527778,Mixed,C/N,"Lesotho,South Africa",Africa,11198.0,631000.0,39,1,96,53,1,25
681,57,1178,Archaeological Landscape of the First Coffee Plantations in the South-East of Cuba,2000,-75.39138889,20.03,Cultural,C,Cuba,Latin America and the Caribbean,4882.0,1741000.0,869,9,142,98,6,529
682,57,1036,"Three Castles, Defensive Wall and Ramparts of the Market-Town of Bellinzona",2000,9.02242,46.19314,Cultural,C,Switzerland,Europe and North America,42752.0,7821000.0,869,8,528,351,4,529
683,59,1183,Gunung Mulu National Park,2000,114.91667,4.13333,Natural,N,Malaysia,Asia and the Pacific,12269.0,10222000.0,213,4,266,135,2,135
684,57,1158,Curonian Spit,2000,20.96239,55.27458000000001,Cultural,C,"Lithuania,Russian Federation",Europe and North America,13928.0,1800000.0,869,1,528,351,1,529
685,59,1182,Kinabalu Park,2000,116.5,6.25,Natural,N,Malaysia,Asia and the Pacific,12269.0,10222000.0,213,4,266,135,2,135
686,57,824,Kronborg Castle,2000,12.62083333,56.03889,Cultural,C,Denmark,Europe and North America,35923.0,3535000.0,869,9,528,351,3,529
687,57,1010,Holy Trinity Column in Olomouc,2000,17.25045833,49.59393611,Cultural,C,Czechia,Europe and North America,21004.0,2223000.0,869,13,528,351,10,529
688,57,1127,The Cathedral of St James in Šibenik,2000,15.89038,43.73629,Cultural,C,Croatia,Europe and North America,14326.0,5831000.0,869,7,528,351,6,529
689,61,2211,Central Sikhote-Alin,2001,136.6611111,46.68333333,Natural,N,Russian Federation,Europe and North America,7091.0,5224000.0,213,25,528,370,16,141
690,60,1204,Historic Centre of Guimarães,2001,-8.292803,41.443731,Cultural,C,Portugal,Europe and North America,21556.0,5392000.0,869,16,528,370,11,554
691,60,715,Samarkand  – Crossroad of Cultures,2001,67.0,39.66861,Cultural,C,Uzbekistan,Asia and the Pacific,3557.0,345000.0,869,4,266,138,4,554
692,60,1220,Alto Douro Wine Region,2001,-7.798888889,41.10166667,Cultural,C,Portugal,Europe and North America,21556.0,5392000.0,869,16,528,370,11,554
693,60,1191,Tsodilo,2001,21.73333333,-18.75,Cultural,C,Botswana,Africa,9348.0,1193000.0,869,2,96,57,1,554
694,60,1206,Historic Centre of Vienna,2001,16.38333333,48.21666667,Cultural,C,Austria,Europe and North America,34946.0,18180000.0,869,7,528,370,7,554
695,60,888,Medina of Essaouira (formerly Mogador),2001,-9.770305556,31.51411111,Cultural,C,Morocco,Arab States,4614.0,4380000.0,869,9,86,53,7,554
696,60,1111,Royal Hill of Ambohimanga,2001,47.56278,-18.75917,Cultural,C,Madagascar,Africa,1004.0,170000.0,869,3,96,57,2,554
697,60,1197,"Villa d'Este, Tivoli",2001,12.79625,41.96391667,Cultural,C,Italy,Europe and North America,34002.0,39563000.0,869,49,528,370,34,554
698,60,1192,Tombs of Buganda Kings at Kasubi,2001,32.55138889,0.34861111100000003,Cultural,C,Uganda,Africa,1168.0,205000.0,869,3,96,57,3,554
699,60,1213,Yungang Grottoes,2001,113.12222,40.10972,Cultural,C,China,Asia and the Pacific,4400.0,33167000.0,869,54,266,138,28,554
700,60,1214,Masada,2001,35.35275,31.3135,Cultural,C,Israel,Europe and North America,29846.0,1196000.0,869,9,528,370,2,554
701,60,1217,Old City of Acre,2001,35.08388889,32.92833333,Cultural,C,Israel,Europe and North America,29846.0,1196000.0,869,9,528,370,2,554
702,60,497,New Lanark,2001,-3.783055556,55.66333333,Cultural,C,United Kingdom of Great Britain and Northern Ireland,Europe and North America,65307.0,24671000.0,869,31,528,370,23,554
703,60,913,Fertö / Neusiedlersee Cultural Landscape,2001,16.72272222,47.71927778,Cultural,C,"Austria,Hungary",Europe and North America,34946.0,18180000.0,869,1,528,370,1,554
704,60,560,Vat Phou and Associated Ancient Settlements within the Champasak Cultural Landscape,2001,105.8222222,14.84833333,Cultural,C,Lao People's Democratic Republic,Asia and the Pacific,3384.0,1394000.0,869,3,266,138,2,554
705,60,1229,Lamu Old Town,2001,40.8525,-2.284444444,Cultural,C,Kenya,Africa,2103.0,841000.0,869,7,96,57,3,554
706,61,1211,Swiss Alps Jungfrau-Aletsch,2001,8.033333333,46.5,Natural,N,Switzerland,Europe and North America,42350.0,7455000.0,213,8,528,370,5,141
707,60,1025,"Provins, Town of Medieval Fairs",2001,3.298888889,48.55972222,Cultural,C,France,Europe and North America,32740.0,75202000.0,869,41,528,370,27,554
708,60,1157,Historic Centre of the Town of Goiás,2001,-50.13336,-15.933279999999998,Cultural,C,Brazil,Latin America and the Caribbean,8188.0,4773000.0,869,21,142,102,16,554
709,60,1218,Aranjuez Cultural Landscape,2001,-3.60934,40.03645,Cultural,C,Spain,Europe and North America,27372.0,48565000.0,869,44,528,370,36,554
710,60,1200,Mining Area of the Great Copper Mountain in Falun,2001,15.63083,60.60471999999999,Cultural,C,Sweden,Europe and North America,35603.0,4108000.0,869,13,528,370,11,554
711,61,1166,Brazilian Atlantic Islands: Fernando de Noronha and Atol das Rocas Reserves,2001,-32.42511111,-3.857944444,Natural,N,Brazil,Latin America and the Caribbean,8188.0,4773000.0,213,21,142,102,16,141
712,60,1226,Tugendhat Villa in Brno,2001,16.61605556,49.20718333,Cultural,C,Czechia,Europe and North America,21004.0,2223000.0,869,13,528,370,11,554
713,60,1203,Derwent Valley Mills,2001,-1.488055556,53.02888889,Cultural,C,United Kingdom of Great Britain and Northern Ireland,Europe and North America,65307.0,24671000.0,869,31,528,370,23,554
714,60,1139,Zollverein Coal Mine Industrial Complex in Essen,2001,7.046111111,51.49138889,Cultural,C,Germany,Europe and North America,34560.0,17861000.0,869,39,528,370,25,554
715,61,1202,Dorset and East Devon Coast,2001,-2.989888889,50.70555556,Natural,N,United Kingdom of Great Britain and Northern Ireland,Europe and North America,65307.0,24671000.0,213,31,528,370,23,141
716,60,1228,Churches of Peace in Jawor and Świdnica,2001,16.19594444,51.05427778,Cultural,C,Poland,Europe and North America,13286.0,15000000.0,869,13,528,370,9,554
717,60,1201,Saltaire,2001,-1.7883333330000002,53.83916667,Cultural,C,United Kingdom of Great Britain and Northern Ireland,Europe and North America,65307.0,24671000.0,869,31,528,370,23,554
718,61,1208,Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks,2001,-47.68461111,-14.00569444,Natural,N,Brazil,Latin America and the Caribbean,8188.0,4773000.0,213,21,142,102,16,141
719,61,989,Alejandro de Humboldt National Park,2001,-75.0,20.45,Natural,N,Cuba,Latin America and the Caribbean,5061.0,1736000.0,213,9,142,102,7,141
720,62,1096,Historic Inner City of Paramaribo,2002,-55.15,5.82611,Cultural,C,Suriname,Latin America and the Caribbean,3750.0,60000.0,869,2,142,104,2,562
721,62,234,Minaret and Archaeological Remains of Jam,2002,64.51588889,34.39641667,Cultural,C,Afghanistan,Asia and the Pacific,1088.0,0.0,869,2,266,140,1,562
722,62,1116,Saint Catherine Area,2002,33.97543,28.55623,Cultural,C,Egypt,Arab States,5527.0,4906000.0,869,7,86,54,6,562
723,62,1243,Upper Middle Rhine Valley,2002,7.694166667,50.17361111,Cultural,C,Germany,Europe and North America,34674.0,17969000.0,869,39,528,374,27,562
724,63,1963,"Ancient Maya City and Protected Tropical Forests of Calakmul, Campeche",2002,-89.73728333,18.05302778,Mixed,C/N,Mexico,Latin America and the Caribbean,11311.0,19667000.0,39,35,142,104,22,26
725,62,1244,Historic Centres of Stralsund and Wismar,2002,13.08527778,54.3025,Cultural,C,Germany,Europe and North America,34674.0,17969000.0,869,39,528,374,27,562
726,62,1196,Late Baroque Towns of the Val di Noto (South-Eastern Sicily),2002,15.06891667,36.89319444,Cultural,C,Italy,Europe and North America,32909.0,39799000.0,869,49,528,374,35,562
727,62,1240,Tokaj Wine Region Historic Cultural Landscape,2002,21.35,48.15,Cultural,C,Hungary,Europe and North America,16957.0,3013000.0,869,6,528,374,6,562
728,62,1231,Mahabodhi Temple Complex at Bodh Gaya,2002,84.99389000000002,24.69528,Cultural,C,India,Asia and the Pacific,2177.0,2384000.0,869,37,266,140,23,562
729,64,897,Kunta Kinteh Island and Related Sites,2003,-16.35719444,13.31616667,Cultural,C,Gambia (the),Africa,15961.0,84452000.0,869,1,96,60,1,581
730,64,1274,White City of Tel-Aviv – the Modern Movement,2003,34.78333333,32.06666667,Cultural,C,Israel,Europe and North America,28152.0,1063000.0,869,9,528,382,3,581
731,64,345,Matobo Hills,2003,28.5,-20.5,Cultural,C,Zimbabwe,Africa,1958.0,2256000.0,869,4,96,60,4,581
732,64,1281,Mausoleum of Khoja Ahmed Yasawi,2003,68.27444444,43.29305556,Cultural,C,Kazakhstan,Asia and the Pacific,7600.0,3237000.0,869,3,266,147,1,581
733,64,1256,Franciscan Missions in the Sierra Gorda of Querétaro,2003,-99.46411111,21.20438889,Cultural,C,Mexico,Latin America and the Caribbean,11480.0,18665000.0,869,35,142,107,23,581
734,64,1310,Ashur (Qal'at Sherqat),2003,43.26111111,35.45666667,Cultural,C,Iraq,Arab States,2898.0,8044000.0,869,6,86,56,2,581
735,64,1247,"Citadel, Ancient City and Fortress Buildings of Derbent",2003,48.29719444,42.05297222,Cultural,C,Russian Federation,Europe and North America,7091.0,5224000.0,869,25,528,382,17,581
736,64,2061,Mapungubwe Cultural Landscape,2003,29.23889,-22.1925,Cultural,C,South Africa,Africa,9250.0,6505000.0,869,9,96,60,4,581
737,64,1254,Takht-e Soleyman,2003,47.235,36.60388889,Cultural,C,Iran (Islamic Republic of),Asia and the Pacific,9144.0,8044000.0,869,24,266,147,4,581
738,65,909,Uvs Nuur Basin,2003,92.71972222,50.275,Natural,N,"Russian Federation,Mongolia",Other,7091.0,5224000.0,213,2,3,1,1,146
739,64,1079,Rock Shelters of Bhimbetka,2003,77.58333333,22.92777778,Cultural,C,India,Asia and the Pacific,2351.0,2726000.0,869,37,266,147,24,581
740,64,611,Renaissance Monumental Ensembles of Úbeda and Baeza,2003,-3.37122,38.01131,Cultural,C,Spain,Europe and North America,27722.0,50854000.0,869,44,528,382,37,581
741,64,1245,<I>Sacri Monti</I> of Piedmont and Lombardy,2003,9.169555556,45.97455556,Cultural,C,Italy,Europe and North America,32463.0,39604000.0,869,49,528,382,36,581
742,64,230,Cultural Landscape and Archaeological Remains of the Bamiyan Valley,2003,67.82525,34.846940000000004,Cultural,C,Afghanistan,Asia and the Pacific,1112.0,0.0,869,2,266,147,2,581
743,64,2258,Jewish Quarter and St Procopius' Basilica in Třebíč,2003,15.87888889,49.21722222,Cultural,C,Czechia,Europe and North America,21004.0,2223000.0,869,13,528,382,12,581
744,65,1643,Monte San Giorgio,2003,8.913888888999999,45.88888889,Natural,N,"Italy,Switzerland",Europe and North America,34673.0,50732000.0,213,2,528,382,1,146
745,65,1731,Three Parallel Rivers of Yunnan Protected Areas,2003,98.40638889,27.895,Natural,N,China,Asia and the Pacific,5122.0,32970000.0,213,54,266,147,29,146
746,64,1123,Historic Quarter of the Seaport City of Valparaíso,2003,-71.628,-33.04063889,Cultural,C,Chile,Latin America and the Caribbean,11140.0,1614000.0,869,5,142,107,3,581
747,64,1262,"Royal Botanic Gardens, Kew",2003,-0.294027778,51.48194444,Cultural,C,United Kingdom of Great Britain and Northern Ireland,Europe and North America,65307.0,24671000.0,869,31,528,382,24,581
748,64,1250,Gebel Barkal and the Sites of the Napatan Region,2003,31.82802778,18.537,Cultural,C,Sudan,Arab States,1838.0,52000.0,869,3,86,56,1,581
749,64,1489,Wooden Churches of Southern Małopolska,2003,21.23333333,49.75,Cultural,C,Poland,Europe and North America,13678.0,13720000.0,869,13,528,382,10,581
750,65,1272,Purnululu National Park,2003,128.5,-17.5,Natural,N,Australia,Asia and the Pacific,37889.0,4746000.0,213,20,266,147,15,146
751,64,1295,Quebrada de Humahuaca,2003,-65.34886111,-23.19986111,Cultural,C,Argentina,Latin America and the Caribbean,12636.0,2995000.0,869,8,142,107,7,581
752,65,2059,Phong Nha-Ke Bang National Park,2003,106.15125,17.53722222,Natural,N,Viet Nam,Asia and the Pacific,3557.0,90500.0,213,8,266,147,5,146
753,66,1275,Ensemble of the Novodevichy Convent,2004,37.55508333,55.72611111,Cultural,C,Russian Federation,Europe and North America,7091.0,5224000.0,869,25,528,397,19,609
754,67,1194,Natural System of Wrangel Island Reserve,2004,-179.71527780000002,71.18888889,Natural,N,Russian Federation,Europe and North America,7091.0,5224000.0,213,25,528,397,19,151
755,66,2183,Sacred Sites and Pilgrimage Routes in the Kii Mountain Range,2004,135.7763889,33.83694444,Cultural,C,Japan,Asia and the Pacific,34354.0,6138000.0,869,22,266,158,12,609
756,66,1297,Landscape of the Pico Island Vineyard Culture,2004,-28.54116667,38.51344444,Cultural,C,Portugal,Europe and North America,21135.0,5654000.0,869,16,528,397,12,609
757,66,1338,Etruscan Necropolises of Cerveteri and Tarquinia,2004,12.10188889,42.00683333,Cultural,C,Italy,Europe and North America,32380.0,37071000.0,869,49,528,397,38,609
758,66,1199,Val d'Orcia,2004,11.55,43.06666667,Cultural,C,Italy,Europe and North America,32380.0,37071000.0,869,49,528,397,38,609
759,66,1271,Um er-Rasas (Kastrom Mefa'a),2004,35.92055999999999,31.50167,Cultural,C,Jordan,Arab States,4952.0,2853000.0,869,5,86,58,3,609
760,67,1341,Pitons Management Area,2004,-61.07036111,13.80708333,Natural,N,Saint Lucia,Latin America and the Caribbean,6938.0,298000.0,213,1,142,109,1,151
761,66,1105,Chhatrapati Shivaji Terminus (formerly Victoria Terminus),2004,72.83620278,18.94012222,Cultural,C,India,Asia and the Pacific,2502.0,3457000.0,869,37,266,158,26,609
762,66,1564,Bam and its Cultural Landscape,2004,58.36666667,29.11683,Cultural,C,Iran (Islamic Republic of),Asia and the Pacific,9144.0,8044000.0,869,24,266,158,6,609
763,66,1487,Madriu-Perafita-Claror Valley,2004,1.595555556,42.49472222,Cultural,C,Andorra,Europe and North America,7893.0,2791000.0,869,1,528,397,1,609
764,66,1730,Royal Exhibition Building and Carlton Gardens,2004,144.97027780000005,-37.80611111,Cultural,C,Australia,Asia and the Pacific,39031.0,5215000.0,869,20,266,158,16,609
765,66,1331,Liverpool – Maritime Mercantile City,2004,-2.994444444,53.40666667,Cultural,C,United Kingdom of Great Britain and Northern Ireland,Europe and North America,65307.0,24671000.0,869,31,528,397,25,609
766,66,1315,Capital Cities and Tombs of the Ancient Koguryo Kingdom,2004,126.1872222,41.15694444,Cultural,C,China,Asia and the Pacific,5595.0,41761000.0,869,54,266,158,30,609
767,66,1321,"Koutammakou, the Land of the Batammariba",2004,1.133333333,10.06666667,Cultural,C,Togo,Africa,1114.0,83000.0,869,1,96,63,1,609
768,66,1269,Complex of Koguryo Tombs,2004,125.415,38.86305556,Cultural,C,Democratic People's Republic of Korea,Asia and the Pacific,21004.0,2223000.0,869,2,266,158,1,609
769,66,856,Medieval Monuments in Kosovo,2004,20.26555556,42.66111111,Cultural,C,Serbia,Europe and North America,8422.0,392000.0,869,4,528,397,3,609
770,67,1330,Ilulissat Icefjord,2004,-49.5,69.13333333,Natural,N,Denmark,Europe and North America,37121.0,4421000.0,213,9,528,397,4,151
771,66,1265,Town Hall and Roland on the Marketplace of Bremen,2004,8.807472222000001,53.07597222,Cultural,C,Germany,Europe and North America,35908.0,20137000.0,869,39,528,397,28,609
772,66,1333,Þingvellir National Park,2004,-21.03725,64.25380556,Cultural,C,Iceland,Europe and North America,36891.0,360000.0,869,3,528,397,1,609
773,66,1279,Champaner-Pavagadh Archaeological Park,2004,73.53333333,22.48333333,Cultural,C,India,Asia and the Pacific,2502.0,3457000.0,869,37,266,158,26,609
774,67,2013,Cape Floral Region Protected Areas,2004,18.475,-34.36111111,Natural,N,South Africa,Africa,9628.0,6678000.0,213,9,96,63,5,151
775,67,1344,Tropical Rainforest Heritage of Sumatra,2004,101.5,-2.5,Natural,N,Indonesia,Asia and the Pacific,3758.0,5321000.0,213,9,266,158,7,151
